chrom	start	end	value
11	74049569	74049569	0.425
11	74053547	74053547	0.3175
11	75160183	75160183	0.581
11	75277757	75277757	0.3382
11	75279846	75279846	0.5
11	76207709	76207709	0.4494
11	76257215	76257215	0.5682
11	76400134	76400134	0.4694
11	76418596	76418596	0.5312
11	76637651	76637651	0.3846
11	76637680	76637680	0.3727
11	76637730	76637730	0.4211
11	76668478	76668478	0.3855
11	76687399	76687399	0.4918
11	76751166	76751166	0.5532
11	76914130	76914130	0.5143
11	76916645	76916645	0.5294
11	77378505	77378505	0.5909
11	77412851	77412851	0.4658
11	77635882	77635882	0.4359
11	77698694	77698694	0.5797
11	77920563	77920563	0.4935
11	77920863	77920863	0.5
11	77924870	77924870	0.4426
11	77937800	77937800	0.4792
11	78277277	78277277	0.4096
11	78279790	78279790	0.4462
11	82564294	82564294	0.4198
11	82641364	82641364	0.539
11	82644764	82644764	0.4873
11	82644904	82644904	0.4747
11	85435730	85435730	0.4514
11	85436352	85436352	0.7419
11	85436394	85436394	0.5122
11	85436500	85436500	0.5
11	85436699	85436699	0.375
11	85436868	85436868	0.5682
11	85437896	85437896	0.4561
11	85438710	85438710	0.4717
11	85456703	85456703	0.5
11	87006776	87006776	0.4921
11	87037743	87037743	0.4589
11	87039532	87039532	0.3063
11	88338113	88338113	0.4561
11	89017961	89017961	0.5059
11	89224101	89224101	0.3896
11	89420607	89420607	0.5349
11	89911267	89911267	0.4521
11	89943676	89943676	0.3904
11	89943681	89943681	0.3893
11	91545212	91545212	0.4107
11	92623748	92623748	0.4878
11	92718127	92718127	0.5422
11	93170925	93170925	0.5229
11	94225807	94225807	0.3802
11	94225920	94225920	0.4645
11	94320237	94320237	0.4211
11	94326765	94326765	0.5
11	94337220	94337220	0.42
11	94533373	94533373	0.5435
11	94862577	94862577	0.5227
11	96106661	96106661	0.3636
11	99690286	99690286	0.4672
11	99941283	99941283	0.589
11	100998623	100998623	0.5952
11	101826949	101826949	0.4551
11	102562700	102562700	0.5325
11	102563739	102563739	0.4787
11	102595492	102595492	0.48
11	102650246	102650246	0.4545
11	102713465	102713465	0.4077
11	102713620	102713620	0.4912
11	102738075	102738075	0.5156
11	103158278	103158278	0.4224
11	104869708	104869708	0.481
11	106408071	106408071	0.5447
11	107420530	107420530	0.5189
11	107917087	107917087	0.4486
11	107992312	107992312	0.4426
11	108381247	108381247	0.4667
11	108384207	108384207	0.5281
11	110697305	110697305	0.4352
11	111324146	111324146	0.3
11	111327261	111327261	0.5077
11	111389740	111389740	0.4941
11	111635619	111635619	0.4684
11	111747297	111747297	0.3871
11	111896251	111896251	0.4839
11	111899635	111899635	0.4189
11	111930576	111930576	0.5327
11	111942362	111942362	0.4762
11	111946418	111946418	0.4828
11	111965497	111965497	0.5
11	113103996	113103996	0.3387
11	113111501	113111501	0.4651
11	113200709	113200709	0.3944
11	113264272	113264272	0.6226
11	113270160	113270160	0.5156
11	113570385	113570385	0.4426
11	113848273	113848273	0.4274
11	113850006	113850006	0.5044
11	114284744	114284744	0.48
11	114401577	114401577	0.5362
11	114441943	114441943	0.4754
11	114569054	114569054	0.4154
11	116820824	116820824	0.3393
11	117163824	117163824	0.3784
11	117267884	117267884	0.58
11	117342672	117342672	0.3621
11	117695340	117695340	0.4787
11	117779305	117779305	0.4706
11	117965530	117965530	0.5225
11	117982495	117982495	0.5185
11	117988082	117988082	0.3077
11	118004688	118004688	0.5
11	118005119	118005119	0.4776
11	118006408	118006408	0.4861
11	118006957	118006957	0.38
11	118015832	118015832	0.4941
11	118016068	118016068	0.4845
11	118209960	118209960	0.5047
11	118754649	118754649	0.4732
11	118922200	118922200	0.6458
11	118962230	118962230	0.5211
11	119181595	119181595	0.4355
11	119213303	119213303	0.5714
11	119216504	119216504	0.375
11	119217254	119217254	0.5795
11	119244095	119244095	0.5312
11	119290034	119290034	0.4842
11	120041110	120041110	0.5152
11	120996292	120996292	0.449
11	121000784	121000784	0.4062
11	121367626	121367626	0.4845
11	122665437	122665437	0.3614
11	122665549	122665549	0.3482
11	122795688	122795688	0.5278
11	123396844	123396844	0.3947
11	123454978	123454978	0.3913
11	123477352	123477352	0.5541
11	123480981	123480981	0.5276
11	123504959	123504959	0.4885
11	123777302	123777302	0.537
11	123777412	123777412	0.5789
11	123777536	123777536	0.4918
11	123777861	123777861	0.5357
11	123777986	123777986	0.4638
11	123886307	123886307	0.2692
11	123886308	123886308	0.2692
11	123886681	123886681	0.5846
11	123886865	123886865	0.5444
11	123886984	123886984	0.4444
11	124252422	124252422	0.4828
11	124252750	124252750	0.2917
11	124253147	124253147	0.3354
11	124253181	124253181	0.6036
11	124294703	124294703	0.4536
11	124310622	124310622	0.5065
11	124412838	124412838	0.5
11	124756406	124756406	0.7381
11	124763647	124763647	0.566
11	124793682	124793682	0.359
11	124862514	124862514	0.386
11	124863136	124863136	0.4771
11	125003004	125003004	0.4545
11	125617606	125617606	0.62
11	125763746	125763746	0.5488
11	125765528	125765528	0.5
11	125769354	125769354	0.5455
11	125864326	125864326	0.4907
11	125887311	125887311	0.47
11	125889464	125889464	0.3548
11	125889469	125889469	0.3438
11	125889526	125889526	0.419
11	126045822	126045822	0.5753
11	126081403	126081403	0.5658
11	126147697	126147697	0.5
11	126162862	126162862	0.4068
11	126163612	126163612	0.4231
11	126277216	126277216	0.4737
11	126278075	126278075	0.44
11	126294817	126294817	0.6
11	126306736	126306736	0.4565
11	126310119	126310119	0.4778
11	128333503	128333503	0.4444
11	128772452	128772452	0.3385
11	128786294	128786294	0.3964
11	129312660	129312660	0.5581
11	129321066	129321066	0.5119
11	129747251	129747251	0.4737
11	129784456	129784456	0.4722
11	129794950	129794950	0.4744
11	129801043	129801043	0.4407
11	129817155	129817155	0.3953
11	130775688	130775688	0.4457
11	130775782	130775782	0.4218
11	130776524	130776524	0.4918
11	130776613	130776613	0.5263
11	130777886	130777886	0.6042
11	130780015	130780015	0.4643
11	130784396	130784396	0.3913
11	130784488	130784488	0.3933
11	130784971	130784971	0.451
11	130785304	130785304	0.42
11	133788869	133788869	0.4945
11	134132559	134132559	0.5347
11	134226278	134226278	0.4423
12	274647	274647	0.5207
12	280349	280349	0.4921
12	657404	657404	0.5439
12	661656	661656	0.375
12	1702929	1702929	0.4744
12	1919543	1919543	0.5059
12	2944024	2944024	0.4242
12	2968458	2968458	0.4627
12	2996174	2996174	0.5
12	2997397	2997397	0.3433
12	3490546	3490546	0.5
12	4553332	4553332	0.3929
12	4553383	4553383	0.449
12	4716572	4716572	0.4355
12	4736569	4736569	0.4722
12	4737042	4737042	0.5169
12	4737459	4737459	0.5333
12	4737715	4737715	0.4184
12	4740515	4740515	0.4935
12	4794351	4794351	0.3889
12	4873163	4873163	0.5098
12	5021984	5021984	0.5068
12	6030302	6030302	0.4569
12	6060960	6060960	0.427
12	6085445	6085445	0.2979
12	6085447	6085447	0.3043
12	6105143	6105143	0.4375
12	6105387	6105387	0.3735
12	6145529	6145529	0.52
12	6153659	6153659	0.5315
12	6167196	6167196	0.5921
12	6428116	6428116	0.5288
12	6435571	6435571	0.3256
12	6435575	6435575	0.3256
12	6457062	6457062	0.4915
12	6458274	6458274	0.4773
12	6562285	6562285	0.5909
12	6562293	6562293	0.625
12	6562753	6562753	0.4327
12	6562823	6562823	0.4706
12	6562836	6562836	0.5926
12	6572048	6572048	0.5349
12	6573146	6573146	0.4857
12	6631169	6631169	0.6018
12	6639088	6639088	0.5244
12	6787622	6787622	0.4571
12	6887020	6887020	0.4308
12	6954864	6954864	0.525
12	7047143	7047143	0.5897
12	7053362	7053362	0.4316
12	7244956	7244956	0.4583
12	7244962	7244962	0.4706
12	7585247	7585247	0.451
12	7637769	7637769	0.5294
12	7640589	7640589	0.4058
12	7803646	7803646	0.5517
12	7945757	7945757	0.3721
12	7992440	7992440	0.4655
12	8043688	8043688	0.4952
12	8203273	8203273	0.4803
12	8693333	8693333	0.489
12	9010671	9010671	0.5873
12	9013755	9013755	0.549
12	9020912	9020912	0.5229
12	9230038	9230038	0.5294
12	9232268	9232268	0.4853
12	9305473	9305473	0.474
12	9315209	9315209	0.4516
12	9316773	9316773	0.386
12	9451905	9451905	0.5472
12	9750669	9750669	0.5215
12	9822387	9822387	0.4839
12	9833524	9833524	0.5098
12	9833628	9833628	0.3889
12	9885813	9885813	0.5189
12	9885840	9885840	0.5
12	10015177	10015177	0.4859
12	10206925	10206925	0.4889
12	10565113	10565113	0.6087
12	10675250	10675250	0.4436
12	10954258	10954258	0.5577
12	11091693	11091693	0.4915
12	11138935	11138935	0.4231
12	11150240	11150240	0.4922
12	11174276	11174276	0.3878
12	11175087	11175087	0.398
12	11338669	11338669	0.6237
12	11338750	11338750	0.563
12	11338781	11338781	0.5968
12	11338983	11338983	0.4887
12	11506403	11506403	0.5385
12	11506669	11506669	0.5156
12	11506893	11506893	0.4214
12	11992168	11992168	0.5227
12	12230938	12230938	0.3902
12	12483713	12483713	0.5417
12	13028436	13028436	0.4578
12	13061294	13061294	0.3953
12	13136623	13136623	0.4884
12	13233605	13233605	0.5857
12	13526328	13526328	0.4851
12	13716638	13716638	0.5385
12	13717508	13717508	0.6364
12	14018777	14018777	0.5108
12	14628919	14628919	0.5
12	14993608	14993608	0.6071
12	14993854	14993854	0.5862
12	15081898	15081898	0.4698
12	15679247	15679247	0.5783
12	15731744	15731744	0.5532
12	16342622	16342622	0.5444
12	16347308	16347308	0.5067
12	16397734	16397734	0.4103
12	18435452	18435452	0.4514
12	19423103	19423103	0.6034
12	20864342	20864342	0.5632
12	20864356	20864356	0.5833
12	21317791	21317791	0.3594
12	21590621	21590621	0.3778
12	21615664	21615664	0.3842
12	21623122	21623122	0.4176
12	25242595	25242595	0.4476
12	25242758	25242758	0.4793
12	25671759	25671759	0.549
12	25702478	25702478	0.5185
12	26943170	26943170	0.4933
12	27064232	27064232	0.5152
12	27234200	27234200	0.4568
12	27627805	27627805	0.4337
12	27826780	27826780	0.4308
12	27849795	27849795	0.4537
12	27850113	27850113	0.4588
12	28122485	28122485	0.3902
12	28122893	28122893	0.4405
12	30843377	30843377	0.4406
12	30877391	30877391	0.3852
12	31237026	31237026	0.5354
12	31237700	31237700	0.4928
12	31240960	31240960	0.2692
12	31245741	31245741	0.4906
12	31250768	31250768	0.3438
12	31254752	31254752	0.5647
12	31256220	31256220	0.5333
12	31256342	31256342	0.481
12	31256546	31256546	0.3239
12	31285169	31285169	0.4701
12	31285214	31285214	0.5137
12	31291163	31291163	0.4731
12	31297871	31297871	0.55
12	31298444	31298444	0.3826
12	31301888	31301888	0.5745
12	31310983	31310983	0.4595
12	31850283	31850283	0.5098
12	32134207	32134207	0.4397
12	32134943	32134943	0.4679
12	32137852	32137852	0.5603
12	32490764	32490764	0.4615
12	32552769	32552769	0.5968
12	32974245	32974245	0.596
12	33031395	33031395	0.6364
12	39756878	39756878	0.4783
12	40729007	40729007	0.4396
12	40821867	40821867	0.5789
12	40826514	40826514	0.3148
12	40832161	40832161	0.4516
12	40835734	40835734	0.4024
12	40840325	40840325	0.525
12	40841938	40841938	0.3919
12	40933367	40933367	0.4182
12	40943970	40943970	0.5229
12	40950944	40950944	0.5515
12	40951950	40951950	0.4752
12	40951961	40951961	0.4625
12	42554505	42554505	0.52
12	42599696	42599696	0.4851
12	42854208	42854208	0.4397
12	42859961	42859961	0.6
12	46322449	46322449	0.4026
12	47471439	47471439	0.5152
12	47761212	47761212	0.4524
12	48142636	48142636	0.4211
12	48238837	48238837	0.5
12	48272895	48272895	0.4333
12	48367829	48367829	0.4483
12	48375568	48375568	0.4534
12	48375965	48375965	0.4878
12	48375975	48375975	0.4868
12	48376291	48376291	0.5
12	48389023	48389023	0.5156
12	48596742	48596742	0.4459
12	49048738	49048738	0.4623
12	49075811	49075811	0.4713
12	49086963	49086963	0.4714
12	49176805	49176805	0.4286
12	49176872	49176872	0.4333
12	49177113	49177113	0.4615
12	49937813	49937813	0.4348
12	50348078	50348078	0.5455
12	50526814	50526814	0.64
12	50529314	50529314	0.3103
12	50616346	50616346	0.4712
12	50727706	50727706	0.5476
12	50744171	50744171	0.5
12	50744753	50744753	0.5125
12	50749294	50749294	0.4419
12	50754563	50754563	0.4444
12	50824275	50824275	0.5096
12	51089734	51089734	0.5
12	51203371	51203371	0.4507
12	51208122	51208122	0.5248
12	51373742	51373742	0.434
12	51399050	51399050	0.5385
12	51402905	51402905	0.4561
12	51420164	51420164	0.5286
12	51442944	51442944	0.4144
12	51636259	51636259	0.5455
12	51737562	51737562	0.4
12	51874054	51874054	0.5
12	52182545	52182545	0.5
12	52200742	52200742	0.3636
12	52284620	52284620	0.449
12	52307308	52307308	0.6327
12	52312964	52312964	0.6
12	52639302	52639302	0.5106
12	52938364	52938364	0.4328
12	52938497	52938497	0.4493
12	52943144	52943144	0.375
12	52964402	52964402	0.5926
12	52964417	52964417	0.5897
12	52967080	52967080	0.5
12	52981627	52981627	0.3704
12	52986132	52986132	0.4568
12	53004603	53004603	0.5667
12	53045869	53045869	0.5566
12	53185492	53185492	0.5079
12	53186122	53186122	0.4861
12	53201413	53201413	0.3421
12	53204614	53204614	0.5761
12	53216989	53216989	0.5488
12	53217701	53217701	0.5833
12	53227803	53227803	0.4571
12	53228025	53228025	0.4474
12	53410316	53410316	0.4066
12	53662624	53662624	0.5521
12	53777171	53777171	0.527
12	54796757	54796757	0.4286
12	55355033	55355033	0.6
12	55420867	55420867	0.49
12	55641255	55641255	0.4105
12	55641295	55641295	0.3973
12	55641328	55641328	0.3966
12	55688267	55688267	0.5487
12	55714772	55714772	0.5631
12	55714876	55714876	0.5957
12	55715119	55715119	0.4
12	55820121	55820121	0.4821
12	55886294	55886294	0.3649
12	56030938	56030938	0.3636
12	56079084	56079084	0.5325
12	56089357	56089357	0.453
12	56090038	56090038	0.3519
12	56151291	56151291	0.5
12	56351346	56351346	0.5233
12	56509918	56509918	0.4174
12	62696599	62696599	0.4824
12	62894636	62894636	0.5309
12	64519806	64519806	0.45
12	64803798	64803798	0.5
12	64838922	64838922	0.4958
12	64875787	64875787	0.3667
12	65150485	65150485	0.4384
12	65269047	65269047	0.5238
12	65514266	65514266	0.4044
12	68707287	68707287	0.431
12	68720335	68720335	0.4727
12	69202164	69202164	0.575
12	69967862	69967862	0.5321
12	70037520	70037520	0.5217
12	71016199	71016199	0.5405
12	72290600	72290600	0.4839
12	72307722	72307722	0.4787
12	72372862	72372862	0.4302
12	72955901	72955901	0.439
12	73014917	73014917	0.4717
12	75760742	75760742	0.4884
12	75785100	75785100	0.5357
12	75884254	75884254	0.5357
12	75900382	75900382	0.2
12	75900588	75900588	0.5062
12	76453966	76453966	0.5735
12	77256681	77256681	0.4828
12	79611374	79611374	0.4598
12	80663952	80663952	0.4125
12	80735771	80735771	0.482
12	80747242	80747242	0.5319
12	80752660	80752660	0.4831
12	80765741	80765741	0.3649
12	80765800	80765800	0.3952
12	80816492	80816492	0.4356
12	80818876	80818876	0.404
12	81627238	81627238	0.5221
12	81661039	81661039	0.4058
12	85438499	85438499	0.4861
12	89745477	89745477	0.4524
12	91357938	91357938	0.5143
12	94543506	94543506	0.3919
12	94671743	94671743	0.4342
12	94796955	94796955	0.5108
12	94972290	94972290	0.5455
12	94975799	94975799	0.5077
12	94976084	94976084	0.5663
12	94976159	94976159	0.5505
12	95604290	95604290	0.5147
12	95927762	95927762	0.4286
12	95966944	95966944	0.4111
12	96371894	96371894	0.5122
12	96927972	96927972	0.4632
12	96927986	96927986	0.4505
12	96992494	96992494	0.4366
12	97038054	97038054	0.4844
12	97098549	97098549	0.4514
12	97112159	97112159	0.5575
12	97133737	97133737	0.5116
12	97254620	97254620	0.5347
12	97639144	97639144	0.4468
12	98927830	98927830	0.4762
12	99007623	99007623	0.5625
12	100042040	100042040	1
12	100042163	100042163	0.9583
12	100813976	100813976	0.3875
12	101520689	101520689	0.5172
12	101584223	101584223	0.5278
12	101683929	101683929	0.5052
12	101732655	101732655	0.4167
12	102046595	102046595	0.5328
12	103298517	103298517	0.5429
12	103872172	103872172	0.4803
12	104067812	104067812	0.4697
12	104684773	104684773	0.4324
12	104733165	104733165	0.514
12	105583877	105583877	0.3452
12	106647842	106647842	0.4725
12	107083031	107083031	0.4368
12	107090201	107090201	0.4444
12	107712880	107712880	0.4925
12	108918146	108918146	0.4911
12	108954823	108954823	0.4
12	108954862	108954862	0.4872
12	109182049	109182049	0.4889
12	109194719	109194719	0.4384
12	109511256	109511256	0.5726
12	109693982	109693982	0.4348
12	109702162	109702162	0.434
12	109717697	109717697	0.4615
12	109725707	109725707	0.4231
12	109937534	109937534	0.4138
12	109991998	109991998	0.4483
12	109993298	109993298	0.5294
12	109993976	109993976	0.3735
12	109999068	109999068	0.3333
12	110004804	110004804	0.4907
12	110029186	110029186	0.5663
12	111776225	111776225	0.375
12	112590278	112590278	0.5057
12	112600883	112600883	0.5
12	112667675	112667675	0.5652
12	113357442	113357442	0.4677
12	113369759	113369759	0.4737
12	113376388	113376388	0.5843
12	113376452	113376452	0.5479
12	113386950	113386950	0.5072
12	113425154	113425154	0.4516
12	113448288	113448288	0.4561
12	113553481	113553481	0.5
12	114377885	114377885	0.549
12	114832510	114832510	0.5
12	116446445	116446445	0.4141
12	117962872	117962872	0.4789
12	118509191	118509191	0.5541
12	118682751	118682751	0.5182
12	118828755	118828755	0.5641
12	119540062	119540062	0.4211
12	119866533	119866533	0.4074
12	120589160	120589160	0.56
12	120934407	120934407	0.4792
12	120966921	120966921	0.4865
12	121416650	121416650	0.4815
12	121426594	121426594	0.4255
12	121435342	121435342	0.4643
12	121435427	121435427	0.4643
12	121435475	121435475	0.5294
12	121435587	121435587	0.5408
12	121442199	121442199	0.4301
12	121622304	121622304	0.5455
12	121678298	121678298	0.475
12	121707321	121707321	0.5179
12	121712077	121712077	0.56
12	121962499	121962499	0.5102
12	122261456	122261456	0.6164
12	122392038	122392038	0.5412
12	122413196	122413196	0.4425
12	122497001	122497001	0.4839
12	122657271	122657271	0.6102
12	122692820	122692820	0.4737
12	122812503	122812503	0.5577
12	123105143	123105143	0.5692
12	123200354	123200354	0.6034
12	123345509	123345509	0.4872
12	123664514	123664514	0.3836
12	124267703	124267703	0.495
12	124281322	124281322	0.5147
12	124798811	124798811	0.5122
12	125438516	125438516	0.5195
12	125438523	125438523	0.5147
12	125467158	125467158	0.4355
12	129190480	129190480	0.5294
12	129360498	129360498	0.5682
12	129559557	129559557	0.3846
12	130884347	130884347	0.4602
12	131590404	131590404	0.5082
12	132396603	132396603	0.4701
12	132401566	132401566	0.5
12	132466879	132466879	0.5
12	132508389	132508389	0.4125
12	132514288	132514288	0.5
12	132688115	132688115	0.4615
12	132824450	132824450	0.4423
12	133182818	133182818	0.5319
12	133212582	133212582	0.4455
12	133219831	133219831	0.5484
12	133294333	133294333	0.5152
12	133303973	133303973	0.4211
12	133311944	133311944	0.4857
12	133318406	133318406	0.3958
12	133393323	133393323	0.3462
13	21714920	21714920	0
13	21720956	21720956	0
13	23898693	23898693	0.9744
13	24471039	24471039	0.931
13	24797913	24797913	0.037
13	25363477	25363477	0.9831
13	25367282	25367282	1
13	25466774	25466774	1
13	26043182	26043182	1
13	26273403	26273403	1
13	26788114	26788114	0.025
13	28541421	28541421	0
13	29275129	29275129	0.9688
13	29898768	29898768	0.0132
13	30062111	30062111	0
13	30071377	30071377	0
13	31231806	31231806	1
13	31233063	31233063	1
13	31903841	31903841	1
13	32708993	32708993	0.9688
13	32828553	32828553	1
13	32832149	32832149	1
13	32936646	32936646	1
13	33232334	33232334	0.9875
13	33315206	33315206	0.9877
13	33628138	33628138	0
13	33628193	33628193	0
13	33628239	33628239	0
13	36225929	36225929	0
13	36402426	36402426	0
13	39438383	39438383	0
13	39452235	39452235	0
13	41323397	41323397	1
13	42465713	42465713	0
13	42703682	42703682	0
